Gmt time,Open,High,Low,Close,Volume
2021-08-11 10:30:00+05:30,1042.6,1045.33,1042.5,1044.8,150338
2021-08-11 10:45:00+05:30,1044.85,1045.93,1043.3,1043.78,136336
2021-08-11 11:00:00+05:30,1044.0,1045.4,1043.0,1043.13,126454
2021-08-11 11:15:00+05:30,1043.18,1047.73,1042.08,1047.23,370702
2021-08-11 11:30:00+05:30,1047.25,1049.38,1045.93,1048.28,421308
2021-08-11 11:45:00+05:30,1048.28,1049.15,1045.28,1046.45,230430
2021-08-11 12:00:00+05:30,1046.33,1047.15,1045.5,1046.83,97620
2021-08-11 12:15:00+05:30,1046.8,1050.0,1046.55,1048.25,259374
2021-08-11 12:30:00+05:30,1048.5,1053.23,1048.5,1050.75,387916
2021-08-11 12:45:00+05:30,1050.75,1051.45,1050.0,1050.88,220870
2021-08-11 13:00:00+05:30,1050.98,1052.85,1050.88,1052.0,148946
2021-08-11 13:15:00+05:30,1052.0,1053.0,1051.63,1052.33,184972
2021-08-11 13:30:00+05:30,1052.35,1052.5,1050.45,1052.33,261894
2021-08-11 13:45:00+05:30,1052.25,1055.5,1051.9,1054.65,538824
2021-08-11 14:00:00+05:30,1054.75,1055.0,1051.55,1053.6,275368
2021-08-11 14:15:00+05:30,1053.6,1054.85,1053.08,1053.15,300092
2021-08-11 14:30:00+05:30,1053.15,1054.08,1052.05,1053.55,360852
2021-08-11 14:45:00+05:30,1053.63,1054.9,1053.25,1054.65,332948
2021-08-11 15:00:00+05:30,1054.5,1060.0,1054.5,1058.05,1303472
2021-08-11 15:15:00+05:30,1058.08,1059.85,1057.2,1058.65,939338
2021-08-12 09:15:00+05:30,1062.45,1063.1,1058.3,1059.9,965760
2021-08-12 09:30:00+05:30,1059.5,1060.48,1055.65,1057.73,360334
2021-08-12 09:45:00+05:30,1057.75,1058.0,1057.0,1057.03,228184
2021-08-12 10:00:00+05:30,1057.03,1057.95,1055.0,1055.5,256210
2021-08-12 10:15:00+05:30,1055.5,1059.0,1055.28,1057.58,229642
2021-08-12 10:30:00+05:30,1057.58,1058.2,1055.38,1056.0,217166
2021-08-12 10:45:00+05:30,1055.58,1057.35,1053.08,1053.25,300014
2021-08-12 11:00:00+05:30,1053.5,1055.63,1052.5,1054.5,227220
2021-08-12 11:15:00+05:30,1054.83,1055.48,1054.5,1054.6,122838
2021-08-12 11:30:00+05:30,1054.6,1055.98,1054.5,1055.63,153750
2021-08-12 11:45:00+05:30,1055.28,1061.0,1055.1,1060.2,435602
2021-08-12 12:00:00+05:30,1060.43,1060.5,1057.25,1058.35,316814
2021-08-12 12:15:00+05:30,1058.08,1060.5,1057.5,1060.0,273584
2021-08-12 12:30:00+05:30,1060.0,1060.15,1057.7,1058.78,181180
2021-08-12 12:45:00+05:30,1058.78,1059.0,1058.25,1058.5,82952
2021-08-12 13:00:00+05:30,1058.5,1058.5,1056.48,1057.0,164842
2021-08-12 13:15:00+05:30,1057.0,1058.6,1055.0,1058.53,252112
2021-08-12 13:30:00+05:30,1058.5,1059.35,1056.88,1057.43,233960
2021-08-12 13:45:00+05:30,1057.4,1058.5,1056.5,1058.3,183198
2021-08-12 14:00:00+05:30,1058.35,1059.78,1057.63,1058.0,226588
2021-08-12 14:15:00+05:30,1058.0,1059.0,1057.03,1057.8,305616
2021-08-12 14:30:00+05:30,1057.65,1058.88,1056.6,1057.13,226128
2021-08-12 14:45:00+05:30,1057.13,1057.5,1056.28,1057.4,272584
2021-08-12 15:00:00+05:30,1057.4,1058.25,1053.05,1054.2,639890
2021-08-12 15:15:00+05:30,1054.2,1057.0,1053.78,1055.25,651656
2021-08-13 09:15:00+05:30,1058.65,1060.5,1054.48,1057.55,793440
2021-08-13 09:30:00+05:30,1057.58,1061.95,1057.43,1060.63,435324
2021-08-13 09:45:00+05:30,1060.65,1061.48,1058.23,1059.05,318618
2021-08-13 10:00:00+05:30,1059.03,1059.33,1056.25,1058.25,200364
2021-08-13 10:15:00+05:30,1058.25,1060.0,1057.75,1058.2,144434
2021-08-13 10:30:00+05:30,1058.23,1060.13,1057.5,1058.48,230924
2021-08-13 10:45:00+05:30,1058.4,1060.0,1057.75,1059.85,203152
2021-08-13 11:00:00+05:30,1059.85,1060.53,1058.2,1060.53,219652
2021-08-13 11:15:00+05:30,1060.73,1064.25,1060.28,1062.13,675332
2021-08-13 11:30:00+05:30,1062.13,1063.38,1061.53,1063.0,252796
2021-08-13 11:45:00+05:30,1063.0,1065.85,1062.95,1064.63,505730
2021-08-13 12:00:00+05:30,1064.73,1066.5,1063.55,1064.48,395184
2021-08-13 12:15:00+05:30,1064.5,1065.68,1062.5,1064.8,317982
2021-08-13 12:30:00+05:30,1065.0,1065.83,1064.18,1065.08,209228
2021-08-13 12:45:00+05:30,1065.1,1065.5,1063.63,1065.0,273668
2021-08-13 13:00:00+05:30,1065.0,1065.9,1064.53,1065.5,374424
2021-08-13 13:15:00+05:30,1065.5,1067.95,1065.23,1067.03,591066
2021-08-13 13:30:00+05:30,1067.23,1068.0,1065.0,1065.9,493410
2021-08-13 13:45:00+05:30,1066.0,1067.88,1065.9,1066.45,301878
2021-08-13 14:00:00+05:30,1066.45,1067.58,1065.23,1067.43,356240
2021-08-13 14:15:00+05:30,1067.48,1067.88,1066.5,1067.38,404348
2021-08-13 14:30:00+05:30,1067.4,1072.5,1066.7,1072.5,999654
2021-08-13 14:45:00+05:30,1072.15,1074.95,1071.03,1073.35,1067270
2021-08-13 15:00:00+05:30,1073.23,1074.45,1072.38,1073.93,973206
2021-08-13 15:15:00+05:30,1073.9,1074.0,1070.93,1072.83,1056330
2021-08-16 09:15:00+05:30,1074.68,1074.68,1068.33,1070.43,1044724
2021-08-16 09:30:00+05:30,1070.43,1071.15,1064.08,1065.4,551630
2021-08-16 09:45:00+05:30,1065.25,1068.0,1065.0,1067.43,300818
2021-08-16 10:00:00+05:30,1067.53,1070.75,1067.05,1070.5,226730
2021-08-16 10:15:00+05:30,1070.5,1071.95,1069.53,1070.45,166190
2021-08-16 10:30:00+05:30,1070.45,1071.25,1066.93,1067.8,232352
2021-08-16 10:45:00+05:30,1067.95,1069.95,1067.5,1069.03,91968
2021-08-16 11:00:00+05:30,1069.3,1083.45,1069.25,1082.5,1554356
2021-08-16 11:15:00+05:30,1083.0,1094.0,1080.63,1089.88,1917840
2021-08-16 11:30:00+05:30,1089.5,1100.7,1088.7,1094.05,3833606
2021-08-16 11:45:00+05:30,1094.2,1098.45,1091.53,1096.65,1602834
2021-08-16 12:00:00+05:30,1096.65,1098.23,1093.5,1095.0,679846
2021-08-16 12:15:00+05:30,1095.08,1096.5,1094.0,1096.05,397412
2021-08-16 12:30:00+05:30,1096.1,1097.7,1093.0,1097.35,625854
2021-08-16 12:45:00+05:30,1097.25,1101.5,1092.93,1092.95,1434940
2021-08-16 13:00:00+05:30,1092.93,1096.0,1092.5,1094.88,561554
2021-08-16 13:15:00+05:30,1094.83,1096.95,1094.7,1096.4,343128
2021-08-16 13:30:00+05:30,1096.25,1096.45,1094.0,1094.53,289898
2021-08-16 13:45:00+05:30,1094.53,1095.0,1089.0,1092.55,742372
2021-08-16 14:00:00+05:30,1092.55,1093.25,1087.45,1089.7,578936
2021-08-16 14:15:00+05:30,1089.68,1090.55,1085.58,1086.53,486168
2021-08-16 14:30:00+05:30,1086.75,1090.5,1085.9,1089.95,384888
2021-08-16 14:45:00+05:30,1089.95,1090.45,1087.5,1088.35,338330
2021-08-16 15:00:00+05:30,1088.58,1088.68,1085.13,1087.5,812854
2021-08-16 15:15:00+05:30,1087.5,1087.98,1084.15,1086.75,1041294
2021-08-17 09:15:00+05:30,1084.43,1092.6,1081.18,1089.48,1038174
2021-08-17 09:30:00+05:30,1089.3,1090.68,1086.08,1086.75,421780
2021-08-17 09:45:00+05:30,1086.5,1087.0,1082.53,1083.9,415440
2021-08-17 10:00:00+05:30,1083.8,1089.4,1083.53,1087.5,408618
2021-08-17 10:15:00+05:30,1087.5,1088.7,1087.03,1087.5,382548
2021-08-17 10:30:00+05:30,1087.53,1088.25,1084.5,1086.5,270632
2021-08-17 10:45:00+05:30,1086.4,1087.5,1085.0,1085.55,176956
2021-08-17 11:00:00+05:30,1085.55,1086.98,1083.58,1086.75,278278
2021-08-17 11:15:00+05:30,1086.73,1090.0,1086.5,1089.88,399236
2021-08-17 11:30:00+05:30,1089.9,1091.9,1087.93,1088.68,412142
2021-08-17 11:45:00+05:30,1088.7,1089.5,1085.5,1085.55,354588
2021-08-17 12:00:00+05:30,1085.53,1087.05,1080.5,1082.0,688424
2021-08-17 12:15:00+05:30,1081.53,1083.63,1079.6,1081.25,353024
2021-08-17 12:30:00+05:30,1081.03,1082.35,1073.93,1077.53,508264
2021-08-17 12:45:00+05:30,1077.63,1081.15,1077.0,1078.2,403308
2021-08-17 13:00:00+05:30,1078.2,1081.0,1075.43,1080.58,359222
2021-08-17 13:15:00+05:30,1080.58,1082.15,1079.53,1081.48,356634
2021-08-17 13:30:00+05:30,1081.5,1083.0,1080.85,1082.33,265356
2021-08-17 13:45:00+05:30,1082.38,1083.4,1081.63,1082.6,229822
2021-08-17 14:00:00+05:30,1082.63,1082.73,1080.05,1081.95,288456
2021-08-17 14:15:00+05:30,1081.98,1083.9,1081.0,1083.3,314818
2021-08-17 14:30:00+05:30,1083.5,1083.6,1078.93,1079.05,372964
2021-08-17 14:45:00+05:30,1078.98,1079.25,1074.0,1078.33,531446
2021-08-17 15:00:00+05:30,1078.45,1083.3,1078.18,1082.63,1295528
2021-08-17 15:15:00+05:30,1082.63,1083.48,1080.53,1082.13,1155308
2021-08-18 09:15:00+05:30,1087.0,1087.0,1082.5,1084.65,1145450
2021-08-18 09:30:00+05:30,1085.0,1088.95,1085.0,1086.5,749046
2021-08-18 09:45:00+05:30,1086.45,1088.4,1085.93,1088.1,396580
2021-08-18 10:00:00+05:30,1088.1,1088.1,1086.25,1087.8,309252
2021-08-18 10:15:00+05:30,1088.0,1088.03,1085.25,1087.75,327332
2021-08-18 10:30:00+05:30,1087.83,1093.4,1087.75,1090.45,854728
2021-08-18 10:45:00+05:30,1090.33,1091.15,1087.58,1089.15,397172
2021-08-18 11:00:00+05:30,1089.15,1090.4,1087.7,1087.78,190990
2021-08-18 11:15:00+05:30,1087.78,1087.88,1085.78,1087.05,230528
2021-08-18 11:30:00+05:30,1087.08,1087.58,1085.03,1085.83,269632
2021-08-18 11:45:00+05:30,1085.9,1086.23,1081.08,1085.05,360996
2021-08-18 12:00:00+05:30,1085.2,1085.2,1082.5,1083.7,130302
2021-08-18 12:15:00+05:30,1083.75,1086.25,1083.05,1084.5,287432
2021-08-18 12:30:00+05:30,1084.4,1084.88,1081.5,1081.65,198638
2021-08-18 12:45:00+05:30,1081.75,1081.75,1078.5,1078.5,320602
2021-08-18 13:00:00+05:30,1078.55,1079.33,1076.3,1077.4,320722
2021-08-18 13:15:00+05:30,1077.3,1080.2,1076.98,1078.9,187198
2021-08-18 13:30:00+05:30,1078.73,1080.95,1077.5,1078.73,191370
2021-08-18 13:45:00+05:30,1078.73,1080.0,1078.1,1078.75,120380
2021-08-18 14:00:00+05:30,1078.73,1079.4,1076.8,1078.2,168158
2021-08-18 14:15:00+05:30,1078.2,1080.5,1077.5,1077.7,231718
2021-08-18 14:30:00+05:30,1077.7,1080.5,1077.33,1079.35,207342
2021-08-18 14:45:00+05:30,1079.03,1082.2,1079.03,1082.2,226112
2021-08-18 15:00:00+05:30,1082.13,1089.35,1080.93,1086.85,820240
2021-08-18 15:15:00+05:30,1086.75,1087.4,1083.25,1086.33,651520
2021-08-20 09:15:00+05:30,1071.5,1077.5,1069.0,1077.45,1146378
2021-08-20 09:30:00+05:30,1077.45,1082.35,1076.55,1080.48,486860
2021-08-20 09:45:00+05:30,1080.53,1081.0,1078.2,1078.25,291598
2021-08-20 10:00:00+05:30,1078.25,1079.35,1077.0,1079.0,290306
2021-08-20 10:15:00+05:30,1078.5,1080.43,1078.28,1079.5,214368
2021-08-20 10:30:00+05:30,1079.25,1081.8,1077.88,1079.13,338688
2021-08-20 10:45:00+05:30,1079.0,1079.88,1073.5,1075.93,429064
2021-08-20 11:00:00+05:30,1075.95,1077.25,1074.6,1076.28,308952
2021-08-20 11:15:00+05:30,1076.53,1080.0,1076.0,1079.63,293696
2021-08-20 11:30:00+05:30,1079.58,1086.0,1079.1,1083.28,546144
2021-08-20 11:45:00+05:30,1083.03,1085.5,1081.05,1083.5,252222
2021-08-20 12:00:00+05:30,1083.5,1083.78,1081.1,1083.2,143800
2021-08-20 12:15:00+05:30,1083.2,1083.43,1081.33,1082.0,110794
2021-08-20 12:30:00+05:30,1082.0,1082.08,1078.0,1079.48,323872
2021-08-20 12:45:00+05:30,1079.48,1080.13,1077.5,1078.0,190520
2021-08-20 13:00:00+05:30,1078.15,1078.5,1074.3,1075.93,361308
2021-08-20 13:15:00+05:30,1075.5,1077.5,1074.65,1077.33,194526
2021-08-20 13:30:00+05:30,1077.13,1078.93,1076.4,1076.58,147134
2021-08-20 13:45:00+05:30,1076.65,1077.43,1075.4,1076.25,185790
2021-08-20 14:00:00+05:30,1076.25,1082.63,1076.0,1081.33,304550
2021-08-20 14:15:00+05:30,1081.33,1083.5,1080.98,1081.83,242508
2021-08-20 14:30:00+05:30,1081.83,1081.95,1078.0,1078.95,383154
2021-08-20 14:45:00+05:30,1078.95,1081.25,1078.5,1079.33,259986
2021-08-20 15:00:00+05:30,1079.98,1079.98,1074.23,1076.5,568182
2021-08-20 15:15:00+05:30,1076.5,1076.5,1068.5,1074.13,677522
2021-08-23 09:15:00+05:30,1087.0,1087.0,1079.13,1082.98,977942
2021-08-23 09:30:00+05:30,1082.7,1084.48,1080.15,1080.4,389314
2021-08-23 09:45:00+05:30,1080.4,1081.18,1076.58,1078.0,368984
2021-08-23 10:00:00+05:30,1077.6,1078.0,1072.15,1072.7,422332
2021-08-23 10:15:00+05:30,1072.5,1076.73,1070.8,1073.55,326030
2021-08-23 10:30:00+05:30,1073.83,1073.83,1066.15,1072.28,556424
2021-08-23 10:45:00+05:30,1072.3,1073.0,1069.5,1072.05,251674
2021-08-23 11:00:00+05:30,1072.08,1073.25,1070.1,1070.13,336634
2021-08-23 11:15:00+05:30,1070.5,1075.5,1069.08,1074.58,431546
2021-08-23 11:30:00+05:30,1074.58,1080.23,1074.58,1078.45,655534
2021-08-23 11:45:00+05:30,1078.48,1080.0,1076.5,1077.08,365826
2021-08-23 12:00:00+05:30,1077.18,1081.0,1077.18,1080.05,402296
2021-08-23 12:15:00+05:30,1080.03,1080.1,1077.7,1079.7,342378
2021-08-23 12:30:00+05:30,1079.65,1080.0,1076.55,1076.55,155508
2021-08-23 12:45:00+05:30,1076.8,1080.23,1075.1,1079.35,276768
2021-08-23 13:00:00+05:30,1079.5,1080.0,1078.0,1079.3,167942
2021-08-23 13:15:00+05:30,1079.3,1083.5,1078.48,1081.25,344144
2021-08-23 13:30:00+05:30,1081.25,1082.28,1080.15,1082.28,190648
2021-08-23 13:45:00+05:30,1082.28,1083.5,1081.58,1083.35,230676
2021-08-23 14:00:00+05:30,1083.25,1085.0,1082.25,1084.0,311054
2021-08-23 14:15:00+05:30,1084.0,1084.2,1080.13,1081.6,183780
2021-08-23 14:30:00+05:30,1081.33,1081.55,1077.8,1080.0,277974
2021-08-23 14:45:00+05:30,1080.0,1080.05,1078.28,1078.55,154226
2021-08-23 15:00:00+05:30,1078.68,1081.85,1078.68,1081.45,406430
2021-08-23 15:15:00+05:30,1081.33,1082.0,1080.5,1081.18,564750
2021-08-24 09:15:00+05:30,1082.53,1088.5,1077.8,1087.55,1077312
2021-08-24 09:30:00+05:30,1087.4,1087.4,1083.05,1084.55,603470
2021-08-24 09:45:00+05:30,1084.58,1086.45,1080.33,1081.28,497330
2021-08-24 10:00:00+05:30,1081.3,1082.5,1078.48,1081.5,562918
2021-08-24 10:15:00+05:30,1081.45,1082.98,1080.33,1080.63,269560
2021-08-24 10:30:00+05:30,1080.63,1083.28,1080.63,1083.28,284022
2021-08-24 10:45:00+05:30,1083.5,1085.0,1082.5,1083.88,361332
2021-08-24 11:00:00+05:30,1083.98,1084.5,1083.35,1083.55,200176
2021-08-24 11:15:00+05:30,1083.55,1083.98,1082.63,1083.9,157894
2021-08-24 11:30:00+05:30,1083.95,1084.0,1081.88,1081.88,234702
2021-08-24 11:45:00+05:30,1081.88,1082.0,1080.73,1081.7,182444
2021-08-24 12:00:00+05:30,1081.68,1083.5,1080.85,1083.48,291162
2021-08-24 12:15:00+05:30,1083.48,1085.73,1082.9,1083.5,326942
2021-08-24 12:30:00+05:30,1083.53,1085.5,1083.18,1083.5,216994
2021-08-24 12:45:00+05:30,1083.75,1085.33,1083.35,1084.95,223136
2021-08-24 13:00:00+05:30,1084.95,1087.95,1084.55,1087.0,499938
2021-08-24 13:15:00+05:30,1086.88,1087.5,1085.65,1087.5,246558
2021-08-24 13:30:00+05:30,1087.5,1087.75,1086.3,1087.5,244692
2021-08-24 13:45:00+05:30,1087.5,1093.35,1087.18,1093.18,923560
2021-08-24 14:00:00+05:30,1093.4,1096.0,1091.55,1094.8,808560
2021-08-24 14:15:00+05:30,1094.8,1095.0,1093.25,1093.85,318060
2021-08-24 14:30:00+05:30,1093.95,1094.68,1090.5,1091.15,369274
2021-08-24 14:45:00+05:30,1091.15,1093.33,1091.13,1092.83,367990
2021-08-24 15:00:00+05:30,1093.0,1093.7,1091.48,1092.25,902810
2021-08-24 15:15:00+05:30,1092.25,1092.28,1088.98,1091.85,776296
2021-08-25 09:15:00+05:30,1092.7,1099.33,1090.05,1097.3,1128806
2021-08-25 09:30:00+05:30,1097.5,1099.45,1093.43,1095.28,610176
2021-08-25 09:45:00+05:30,1095.45,1095.5,1092.78,1094.3,207158
2021-08-25 10:00:00+05:30,1094.5,1094.83,1092.5,1093.03,203470
2021-08-25 10:15:00+05:30,1093.15,1096.28,1093.0,1095.85,161218
2021-08-25 10:30:00+05:30,1095.5,1099.88,1095.0,1099.5,399918
2021-08-25 10:45:00+05:30,1098.75,1104.45,1096.53,1104.0,1215758
2021-08-25 11:00:00+05:30,1104.0,1104.45,1100.83,1101.73,490618
2021-08-25 11:15:00+05:30,1101.65,1105.5,1100.5,1104.0,686292
2021-08-25 11:30:00+05:30,1104.0,1105.0,1097.95,1099.78,557794
2021-08-25 11:45:00+05:30,1099.78,1104.0,1098.15,1103.8,325146
2021-08-25 12:00:00+05:30,1103.73,1109.9,1103.25,1108.55,1155506
2021-08-25 12:15:00+05:30,1108.53,1108.75,1104.63,1105.5,408126
2021-08-25 12:30:00+05:30,1105.5,1110.0,1104.63,1109.68,502474
2021-08-25 12:45:00+05:30,1109.58,1109.6,1105.5,1106.5,295146
2021-08-25 13:00:00+05:30,1106.45,1109.0,1106.03,1107.25,348078
2021-08-25 13:15:00+05:30,1107.25,1107.25,1106.0,1107.2,172168
2021-08-25 13:30:00+05:30,1107.18,1107.4,1102.0,1105.5,459886
2021-08-25 13:45:00+05:30,1105.6,1107.0,1104.18,1104.98,221078
2021-08-25 14:00:00+05:30,1105.38,1105.5,1103.38,1104.58,210548
2021-08-25 14:15:00+05:30,1104.58,1108.23,1104.13,1104.25,375476
2021-08-25 14:30:00+05:30,1104.5,1105.53,1104.0,1104.03,220024
2021-08-25 14:45:00+05:30,1104.2,1105.43,1102.2,1104.25,308522
2021-08-25 15:00:00+05:30,1104.3,1104.55,1100.38,1102.18,604090
2021-08-25 15:15:00+05:30,1102.15,1103.05,1099.23,1100.5,1073692
2021-08-26 09:15:00+05:30,1104.0,1113.0,1102.5,1111.58,2186188
2021-08-26 09:30:00+05:30,1111.65,1117.25,1110.5,1114.98,1738938
2021-08-26 09:45:00+05:30,1115.33,1120.0,1115.33,1117.28,1692130
2021-08-26 10:00:00+05:30,1117.43,1118.05,1115.03,1116.15,663118
2021-08-26 10:15:00+05:30,1116.15,1122.0,1116.15,1119.8,1125404
2021-08-26 10:30:00+05:30,1119.33,1122.45,1118.25,1122.0,637998
2021-08-26 10:45:00+05:30,1121.7,1122.0,1118.1,1118.25,513368
2021-08-26 11:00:00+05:30,1118.53,1120.48,1116.0,1120.48,516950
2021-08-26 11:15:00+05:30,1120.45,1120.5,1116.93,1118.05,259024
2021-08-26 11:30:00+05:30,1118.03,1119.5,1117.28,1118.05,241730
2021-08-26 11:45:00+05:30,1118.15,1118.15,1116.45,1116.88,234202
2021-08-26 12:00:00+05:30,1116.9,1117.25,1113.83,1117.18,560132
2021-08-26 12:15:00+05:30,1116.48,1116.93,1114.75,1115.13,273354
2021-08-26 12:30:00+05:30,1115.15,1115.48,1113.53,1114.23,368132
2021-08-26 12:45:00+05:30,1114.2,1115.75,1110.73,1115.75,566924
2021-08-26 13:00:00+05:30,1115.75,1117.5,1115.0,1116.33,321904
2021-08-26 13:15:00+05:30,1116.33,1116.48,1114.0,1115.43,286608
2021-08-26 13:30:00+05:30,1115.55,1115.55,1113.38,1114.98,242322
2021-08-26 13:45:00+05:30,1114.95,1115.0,1113.2,1114.83,248406
2021-08-26 14:00:00+05:30,1114.83,1114.98,1111.65,1112.5,354144
2021-08-26 14:15:00+05:30,1112.4,1114.28,1112.4,1112.6,321946
2021-08-26 14:30:00+05:30,1112.5,1113.3,1110.75,1111.25,498888
2021-08-26 14:45:00+05:30,1111.28,1113.5,1111.25,1112.1,463914
2021-08-26 15:00:00+05:30,1112.2,1116.3,1112.2,1116.15,1247194
2021-08-26 15:15:00+05:30,1115.85,1117.48,1114.25,1116.0,1579552
2021-08-27 09:15:00+05:30,1118.5,1121.38,1112.5,1112.53,1337534
2021-08-27 09:30:00+05:30,1112.83,1116.45,1111.95,1115.53,754476
2021-08-27 09:45:00+05:30,1115.53,1119.9,1115.53,1116.65,484642
2021-08-27 10:00:00+05:30,1117.0,1117.43,1113.63,1115.0,284138
2021-08-27 10:15:00+05:30,1114.93,1116.93,1114.75,1116.0,195922
2021-08-27 10:30:00+05:30,1116.13,1117.48,1112.8,1114.15,336798
2021-08-27 10:45:00+05:30,1114.15,1115.5,1110.0,1111.88,410292
2021-08-27 11:00:00+05:30,1112.0,1112.78,1111.0,1112.6,230572
2021-08-27 11:15:00+05:30,1112.6,1115.13,1111.45,1113.18,382436
2021-08-27 11:30:00+05:30,1113.28,1114.05,1112.5,1113.73,205830
2021-08-27 11:45:00+05:30,1113.75,1114.0,1112.5,1112.9,166672
2021-08-27 12:00:00+05:30,1112.93,1113.95,1111.9,1113.85,191282
2021-08-27 12:15:00+05:30,1113.85,1113.98,1113.0,1113.78,162452
2021-08-27 12:30:00+05:30,1113.8,1113.98,1113.0,1113.25,150196
2021-08-27 12:45:00+05:30,1113.25,1113.98,1113.05,1113.48,150712
2021-08-27 13:00:00+05:30,1113.48,1113.75,1112.88,1113.75,188132
2021-08-27 13:15:00+05:30,1113.7,1113.9,1112.6,1113.25,228388
2021-08-27 13:30:00+05:30,1113.28,1113.88,1109.0,1110.23,396124
2021-08-27 13:45:00+05:30,1110.28,1112.2,1108.03,1109.5,332240
2021-08-27 14:00:00+05:30,1109.83,1111.8,1109.38,1111.03,316614
2021-08-27 14:15:00+05:30,1111.03,1111.93,1109.7,1111.5,227788
2021-08-27 14:30:00+05:30,1111.6,1113.1,1110.5,1112.43,274644
2021-08-27 14:45:00+05:30,1112.43,1113.0,1112.0,1112.98,229542
2021-08-27 15:00:00+05:30,1113.0,1115.95,1112.7,1114.05,1007124
2021-08-27 15:15:00+05:30,1114.05,1114.45,1111.75,1112.5,1022106
2021-08-30 09:15:00+05:30,1125.0,1128.45,1118.4,1128.1,1754104
2021-08-30 09:30:00+05:30,1128.45,1131.5,1128.0,1130.0,920604
2021-08-30 09:45:00+05:30,1130.28,1130.85,1128.0,1128.73,437856
2021-08-30 10:00:00+05:30,1128.75,1128.83,1125.9,1126.95,369760
2021-08-30 10:15:00+05:30,1126.78,1129.95,1126.78,1128.33,294078
2021-08-30 10:30:00+05:30,1128.4,1129.5,1127.0,1127.8,233992
2021-08-30 10:45:00+05:30,1127.5,1127.95,1126.0,1127.2,210942
2021-08-30 11:00:00+05:30,1127.3,1131.4,1126.55,1130.6,464338
2021-08-30 11:15:00+05:30,1130.7,1133.23,1130.08,1131.75,1011112
2021-08-30 11:30:00+05:30,1131.8,1132.43,1129.08,1129.65,341388
2021-08-30 11:45:00+05:30,1129.8,1130.28,1127.93,1129.8,224192
2021-08-30 12:00:00+05:30,1129.8,1131.85,1129.5,1131.75,483042
2021-08-30 12:15:00+05:30,1131.75,1131.93,1129.5,1130.35,354314
2021-08-30 12:30:00+05:30,1130.38,1131.68,1129.95,1130.5,278686
2021-08-30 12:45:00+05:30,1130.48,1130.88,1130.05,1130.7,174976
2021-08-30 13:00:00+05:30,1130.68,1131.0,1129.75,1130.88,198120
2021-08-30 13:15:00+05:30,1130.78,1131.68,1129.8,1131.43,264332
2021-08-30 13:30:00+05:30,1131.4,1131.6,1130.28,1130.95,306766
2021-08-30 13:45:00+05:30,1130.7,1131.5,1130.43,1130.75,232442
2021-08-30 14:00:00+05:30,1130.9,1131.25,1130.43,1130.75,213650
2021-08-30 14:15:00+05:30,1130.75,1132.5,1130.08,1130.88,421772
2021-08-30 14:30:00+05:30,1130.88,1131.25,1129.33,1130.95,322094
2021-08-30 14:45:00+05:30,1130.95,1131.5,1130.5,1131.28,272904
2021-08-30 15:00:00+05:30,1131.28,1134.95,1131.23,1134.88,1245168
2021-08-30 15:15:00+05:30,1134.88,1137.93,1134.4,1135.13,1910586
2021-08-31 09:15:00+05:30,1138.45,1141.88,1128.18,1128.65,1753340
2021-08-31 09:30:00+05:30,1128.3,1129.58,1125.0,1125.8,721752
2021-08-31 09:45:00+05:30,1125.9,1128.58,1125.5,1126.23,420844
2021-08-31 10:00:00+05:30,1126.15,1128.5,1126.08,1128.0,267764
2021-08-31 10:15:00+05:30,1127.93,1130.48,1127.05,1130.3,425508
2021-08-31 10:30:00+05:30,1130.5,1132.5,1128.5,1128.5,526272
2021-08-31 10:45:00+05:30,1128.58,1129.5,1125.05,1125.38,476750
2021-08-31 11:00:00+05:30,1125.4,1127.75,1124.15,1125.93,434926
2021-08-31 11:15:00+05:30,1125.63,1125.9,1122.5,1123.4,498404
2021-08-31 11:30:00+05:30,1123.43,1123.78,1121.13,1121.78,415302
2021-08-31 11:45:00+05:30,1121.75,1124.05,1121.73,1123.03,379352
2021-08-31 12:00:00+05:30,1123.03,1126.03,1121.13,1126.03,336098
2021-08-31 12:15:00+05:30,1126.0,1128.5,1125.45,1128.4,365984
2021-08-31 12:30:00+05:30,1128.38,1128.38,1127.1,1127.45,320462
2021-08-31 12:45:00+05:30,1127.45,1129.85,1127.43,1129.8,346894
2021-08-31 13:00:00+05:30,1129.8,1130.48,1128.08,1130.28,352352
2021-08-31 13:15:00+05:30,1130.5,1131.9,1126.85,1129.73,532950
2021-08-31 13:30:00+05:30,1129.73,1131.0,1128.85,1130.0,379332
2021-08-31 13:45:00+05:30,1129.98,1131.9,1129.23,1129.95,443154
2021-08-31 14:00:00+05:30,1129.93,1129.98,1127.5,1128.43,568198
2021-08-31 14:15:00+05:30,1128.43,1130.0,1127.98,1129.0,400658
2021-08-31 14:30:00+05:30,1129.0,1129.0,1125.78,1126.9,597776
2021-08-31 14:45:00+05:30,1126.9,1129.58,1126.0,1127.0,900738
2021-08-31 15:00:00+05:30,1127.2,1135.83,1126.25,1131.98,6941836
2021-08-31 15:15:00+05:30,1132.0,1132.75,1125.8,1129.08,5633592
2021-09-01 09:15:00+05:30,1136.5,1137.78,1131.5,1135.98,1069560
2021-09-01 09:30:00+05:30,1135.95,1142.3,1135.93,1139.68,996580
2021-09-01 09:45:00+05:30,1139.73,1145.0,1138.48,1144.75,796112
